what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1356595292911
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1356595292911
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1356595292927
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1356595292927
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1356595292958
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1356595292974
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1356595292974
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1356595292974
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1356595292974
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1356595292974
os,sysinfo,,,"win32",1356595292989
arch,sysinfo,,,"x86",1356595292989
ws,sysinfo,,,"win32",1356595292989
locale,sysinfo,,,"en_US",1356595292989
processors,sysinfo,,,"2",1356595292989
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1356595292989
java.runtime.version,sysinfo,,,"1.7.0_04-b22",1356595292989
java.specification.name,sysinfo,,,"Java Platform API Specification",1356595292989
java.specification.vendor,sysinfo,,,"Oracle Corporation",1356595292989
java.specification.version,sysinfo,,,"1.7",1356595292989
java.vendor,sysinfo,,,"Oracle Corporation",1356595292989
java.version,sysinfo,,,"1.7.0_04",1356595292989
java.vm.info,sysinfo,,,"mixed mode, sharing",1356595292989
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1356595292989
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1356595292989
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1356595292989
java.vm.specification.version,sysinfo,,,"1.7",1356595292989
java.vm.vendor,sysinfo,,,"Oracle Corporation",1356595292989
java.vm.version,sysinfo,,,"23.0-b21",1356595292989
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1356595293411
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1356595294503
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1356595294581
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1356595299417
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1356595299432
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1356595300680
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1356595300727
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1356595300727
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1356595300758
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1356595300852
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1356595300883
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1356595301117
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1356595301351
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1356595301413
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1356595301476
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1356595301538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1356595326093
