what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1330598704625
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330598708093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330598712062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330598716437
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1330598716500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330598716625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330598750906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330598772921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330598773984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330598774140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330598887843
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1330598889093
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330598892406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330598902593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330598902625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330598902718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599059640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599069031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599093218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599093234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599093562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599109109
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1330599110359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599112625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599112625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599112734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599117515
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599119109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599119109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599119250
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599174625
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330599176328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599181812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599182734
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1330599182796
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599183515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599186015
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1330599187109
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1330599187328
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330599188953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599191937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599195453
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1330599195500
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599198437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599236703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599238078
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599238109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599238234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599250578
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1330599254015
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330599262687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599277828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599278875
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1330599278906
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1330599279375
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1330599279562
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330599280484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599282484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599285484
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1330599285531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599288921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599316468
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599384937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599453750
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1330599459375
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1330599459625
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330599461234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599467390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599473000
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1330599473046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599476953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599484578
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1330599495250
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1330599495531
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330599498843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599503609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599507671
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1330599507718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599511703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599517281
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1330599535171
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1330599535390
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330599536984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599543359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599545921
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1330599545953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599549515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599553578
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1330599555281
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1330599556406
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330599558250
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1330599561578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599565703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599567953
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1330599567984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599571046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599574906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599592062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599597031
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1330599597078
error,log,,,"Could not delete E:\\struts\\.metadata\\.plugins\\org.eclipse.wst.server.core\\tmp0\\wtpwebapps\\Lab20\\WEB-INF\\lib\\struts.jar. May be locked by another process.",1330599597281
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599597328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599602171
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1330599604375
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1330599604625
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1330599606421
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330599611765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1330599614078
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599617859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599623734
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1330599623781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599626875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599668859
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1330599675375
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1330599675609
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330599679156
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1330599679781
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1330599679875
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330599708109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599709468
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599769828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599771718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599771750
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599771812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599950937
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599953015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599953046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599953125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599981687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599983453
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599989765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330599992625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600006734
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1330600006765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600015218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600018734
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1330600018781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600022796
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600025718
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1330600028328
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1330600028406
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330600039328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600043703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600045312
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1330600045359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600045468
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600064937
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1330600069359
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1330600069421
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330600073328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600075203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600076687
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1330600076734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600076843
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600080953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600092125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600093187
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1330600093234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600093343
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600100406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600101406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600101437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600102015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330600102421
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1330600104875
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1330600104937
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1330600107484
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1330600109187
