what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.debug",1371300870562
error,log,,,"Several ports (8005, 8216) required by Tomcat v6.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1371300875984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371300876000
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371300877625
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1371300881921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371300883046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371300883859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371300883859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371300883906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1371300883906
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371300885750
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371300890437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371300953218
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1371300960093
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371301001296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301005015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301006859
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.debug",1371301006875
error,log,,,"Several ports (8005, 8216) required by Tomcat v6.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1371301012437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301012437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301014031
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1371301017875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301019046
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301019828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301019828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301019875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1371301019875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301021765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301053859
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1371301053875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301058281
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301060687
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.debug",1371301060718
error,log,,,"Several ports (8005, 8216) required by Tomcat v6.0 Server at localhost are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1371301065765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301065765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301075140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301077828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301091562
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1371301129187
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301141812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1371301143953
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.debug",1371301143984
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1371301148625
