what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1330940814890
arch,sysinfo,,,"x86",1330940814890
ws,sysinfo,,,"win32",1330940814890
locale,sysinfo,,,"en_US",1330940814890
processors,sysinfo,,,"2",1330940814890
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1330940814890
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1330940814890
java.specification.name,sysinfo,,,"Java Platform API Specification",1330940814890
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1330940814890
java.specification.version,sysinfo,,,"1.6",1330940814890
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1330940814890
java.version,sysinfo,,,"1.6.0_20",1330940814890
java.vm.info,sysinfo,,,"mixed mode, sharing",1330940814890
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1330940814890
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1330940814890
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1330940814890
java.vm.specification.version,sysinfo,,,"1.0",1330940814890
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1330940814890
java.vm.version,sysinfo,,,"16.3-b01",1330940814890
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1330940815578
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1330940815640
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1330940815906
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1330940816468
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1330940816500
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1330940816921
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1330940816937
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1330940817968
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1330940819453
started,bundle,org.eclipse.pde.core,3.6.2.v20110210_r362,"org.eclipse.pde.core",1330940820062
started,bundle,org.eclipse.pde,3.6.1.v201102101200,"org.eclipse.pde",1330940820718
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1330940820937
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1330940821265
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1330940821796
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1330940822312
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1330940822437
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1330940822437
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1330940823609
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1330940823734
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1330940825406
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1330940825468
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1330940825562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1330940826281
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.203.v20110201,"org.eclipse.jst.server.tomcat.core",1330940828218
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1330940833187
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1330940833406
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1330940835656
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1330940835656
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1330940836250
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1330940837031
