what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037776547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037776587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037776627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037776667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037776707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037776747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037776787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037776837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037776877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037776917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037777227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037784977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037787447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037788147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037788187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037788217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037788257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037788497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037788787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037789527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037789737
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037789907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037790107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037790907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1380037793307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1380037802247
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1380037814407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380037816377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380037817407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380037817427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380037817517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1380037817517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380037819757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380037821957
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1380037821967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380037823137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380037881257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380037883317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380038392592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380038401285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380038402353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380038410869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380038413225
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1380038413234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380038415953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380038416245
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1380038417457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380038419687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1380038423050
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1380038423066
